AverageTemperature,City,Year,Month
15.223,1,1977,03
18.864,1,1977,04
24.143,1,1977,05
27.711,1,1977,06
29.254,1,1977,07
30.612,1,1977,08
28.762,1,1977,09
20.893,1,1977,10
14.82,1,1977,11
11.32,1,1977,12
6.56,1,1978,01
7.959,1,1978,02
15.694,1,1978,03
22.026,1,1978,04
25.596,1,1978,05
27.805,1,1978,06
29.931,1,1978,07
27.893,1,1978,08
24.252,1,1978,09
18.901,1,1978,10
14.676,1,1978,11
8.582,1,1978,12
5.288,1,1979,01
9.786,1,1979,02
15.649,1,1979,03
20.208,1,1979,04
22.951,1,1979,05
25.696,1,1979,06
29.524,1,1979,07
27.946,1,1979,08
25.373,1,1979,09
21.999,1,1979,10
12.413,1,1979,11
9.659,1,1979,12
10.032,1,1980,01
10.888,1,1980,02
15.586,1,1980,03
19.204,1,1980,04
24.849,1,1980,05
30.185,1,1980,06
31.455,1,1980,07
28.422,1,1980,08
26.697,1,1980,09
18.994,1,1980,10
12.003,1,1980,11
9.958,1,1980,12
8.972,1,1981,01
11.188,1,1981,02
14.413,1,1981,03
20.467,1,1981,04
23.341,1,1981,05
26.609,1,1981,06
28.693,1,1981,07
28.068,1,1981,08
25.721,1,1981,09
20.261,1,1981,10
15.062,1,1981,11
10.545,1,1981,12
9.202,1,1982,01
9.801,1,1982,02
17.141,1,1982,03
20.483,1,1982,04
23.413,1,1982,05
27.976,1,1982,06
29.628,1,1982,07
29.916,1,1982,08
26.798,1,1982,09
20.452,1,1982,10
13.678,1,1982,11
8.948,1,1982,12
8.39,1,1983,01
11.076,1,1983,02
15.361,1,1983,03
18.7,1,1983,04
24.662,1,1983,05
26.972,1,1983,06
29.326,1,1983,07
29.169,1,1983,08
26.522,1,1983,09
21.058,1,1983,10
14.888,1,1983,11
5.483,1,1983,12
6.517,1,1984,01
11.224,1,1984,02
16.312,1,1984,03
20.581,1,1984,04
25.358,1,1984,05
27.904,1,1984,06
28.912,1,1984,07
29.209,1,1984,08
24.756,1,1984,09
19.638,1,1984,10
13.382,1,1984,11
12.297,1,1984,12
5.71,1,1985,01
9.077,1,1985,02
16.595,1,1985,03
20.655,1,1985,04
25.567,1,1985,05
26.769,1,1985,06
27.842,1,1985,07
29.761,1,1985,08
26.058,1,1985,09
20.484,1,1985,10
16.472,1,1985,11
8.043,1,1985,12
9.458,1,1986,01
13.706,1,1986,02
17.148,1,1986,03
23.04,1,1986,04
24.784,1,1986,05
26.748,1,1986,06
29.132,1,1986,07
28.644,1,1986,08
26.384,1,1986,09
18.884,1,1986,10
13.303,1,1986,11
8.807,1,1986,12
8.515,1,1987,01
11.289,1,1987,02
12.716,1,1987,03
17.172,1,1987,04
22.995,1,1987,05
25.657,1,1987,06
27.873,1,1987,07
28.95,1,1987,08
24.817,1,1987,09
20.467,1,1987,10
13.53,1,1987,11
9.629,1,1987,12
6.907,1,1988,01
10.669,1,1988,02
15.926,1,1988,03
20.288,1,1988,04
24.015,1,1988,05
27.524,1,1988,06
28.312,1,1988,07
28.299,1,1988,08
25.485,1,1988,09
20.511,1,1988,10
15.516,1,1988,11
9.932,1,1988,12
10.621,1,1989,01
9.708,1,1989,02
15.909,1,1989,03
21.197,1,1989,04
26.988,1,1989,05
28.224,1,1989,06
29.898,1,1989,07
28.801,1,1989,08
24.863,1,1989,09
20.351,1,1989,10
14.54,1,1989,11
5.574,1,1989,12
10.633,1,1990,01
13.233,1,1990,02
15.613,1,1990,03
19.908,1,1990,04
24.873,1,1990,05
30.47,1,1990,06
27.338,1,1990,07
27.2,1,1990,08
24.691,1,1990,09
18.776,1,1990,10
15.191,1,1990,11
9.214,1,1990,12
8.143,1,1991,01
12.393,1,1991,02
17.246,1,1991,03
21.404,1,1991,04
26.197,1,1991,05
28.043,1,1991,06
28.064,1,1991,07
28.813,1,1991,08
23.312,1,1991,09
20.591,1,1991,10
11.788,1,1991,11
10.419,1,1991,12
8.258,1,1992,01
12.192,1,1992,02
16.214,1,1992,03
19.323,1,1992,04
22.337,1,1992,05
27.529,1,1992,06
28.612,1,1992,07
27.49,1,1992,08
26.449,1,1992,09
21.233,1,1992,10
12.362,1,1992,11
10.517,1,1992,12
9.158,1,1993,01
11.881,1,1993,02
15.971,1,1993,03
20.149,1,1993,04
23.868,1,1993,05
27.523,1,1993,06
29.196,1,1993,07
29.876,1,1993,08
24.514,1,1993,09
19.62,1,1993,10
12.017,1,1993,11
11.055,1,1993,12
9.541,1,1994,01
11.615,1,1994,02
16.917,1,1994,03
20.441,1,1994,04
24.453,1,1994,05
29.633,1,1994,06
29.756,1,1994,07
29.209,1,1994,08
25.099,1,1994,09
20.8,1,1994,10
15.276,1,1994,11
11.429,1,1994,12
9.709,1,1995,01
13.514,1,1995,02
15.185,1,1995,03
20.041,1,1995,04
25.149,1,1995,05
27.171,1,1995,06
29.867,1,1995,07
29.494,1,1995,08
25.774,1,1995,09
20.222,1,1995,10
14.457,1,1995,11
9.675,1,1995,12
8.64,1,1996,01
12.813,1,1996,02
13.606,1,1996,03
20.097,1,1996,04
27.855,1,1996,05
29.743,1,1996,06
30.619,1,1996,07
28.39,1,1996,08
25.036,1,1996,09
19.628,1,1996,10
14.601,1,1996,11
9.858,1,1996,12
7.938,1,1997,01
10.056,1,1997,02
16.505,1,1997,03
16.961,1,1997,04
23.422,1,1997,05
26.675,1,1997,06
29.624,1,1997,07
29.749,1,1997,08
27.29,1,1997,09
19.884,1,1997,10
13.155,1,1997,11
8.012,1,1997,12
11.493,1,1998,01
12.165,1,1998,02
15.269,1,1998,03
20.131,1,1998,04
27.777,1,1998,05
30.512,1,1998,06
31.533,1,1998,07
28.178,1,1998,08
26.778,1,1998,09
21.077,1,1998,10
15.641,1,1998,11
9.754,1,1998,12
10.768,1,1999,01
14.635,1,1999,02
16.66,1,1999,03
21.488,1,1999,04
25.518,1,1999,05
27.608,1,1999,06
28.221,1,1999,07
29.929,1,1999,08
26.31,1,1999,09
19.9,1,1999,10
15.912,1,1999,11
9.701,1,1999,12
11.427,1,2000,01
14.969,1,2000,02
18.653,1,2000,03
21.739,1,2000,04
27.669,1,2000,05
27.226,1,2000,06
30.616,1,2000,07
29.731,1,2000,08
27.06,1,2000,09
19.289,1,2000,10
11.619,1,2000,11
7.041,1,2000,12
7.871,1,2001,01
12.285,1,2001,02
13.773,1,2001,03
21.689,1,2001,04
25.761,1,2001,05
29.646,1,2001,06
30.714,1,2001,07
29.853,1,2001,08
25.705,1,2001,09
20.371,1,2001,10
15.706,1,2001,11
9.933,1,2001,12
10.21,1,2002,01
9.607,1,2002,02
15.17,1,2002,03
23.092,1,2002,04
26.353,1,2002,05
29.102,1,2002,06
27.974,1,2002,07
29.956,1,2002,08
25.87,1,2002,09
20.189,1,2002,10
12.359,1,2002,11
9.361,1,2002,12
9.229,1,2003,01
10.648,1,2003,02
16.816,1,2003,03
21.271,1,2003,04
27.149,1,2003,05
27.916,1,2003,06
27.893,1,2003,07
29.294,1,2003,08
24.765,1,2003,09
20.024,1,2003,10
14.813,1,2003,11
9.971,1,2003,12
10.155,1,2004,01
10.358,1,2004,02
17.818,1,2004,03
19.022,1,2004,04
24.35,1,2004,05
27.503,1,2004,06
28.162,1,2004,07
27.697,1,2004,08
24.692,1,2004,09
21.426,1,2004,10
13.56,1,2004,11
8.935,1,2004,12
11.558,1,2005,01
11.54,1,2005,02
15.219,1,2005,03
20.186,1,2005,04
23.994,1,2005,05
28.532,1,2005,06
29.775,1,2005,07
28.276,1,2005,08
28.304,1,2005,09
20.016,1,2005,10
15.394,1,2005,11
9.397,1,2005,12
11.92,1,2006,01
11.815,1,2006,02
18.4,1,2006,03
23.609,1,2006,04
26.788,1,2006,05
28.976,1,2006,06
29.94,1,2006,07
29.681,1,2006,08
25.169,1,2006,09
20.879,1,2006,10
15.866,1,2006,11
9.449,1,2006,12
6.487,1,2007,01
11.577,1,2007,02
17.814,1,2007,03
18.793,1,2007,04
23.114,1,2007,05
26.429,1,2007,06
26.697,1,2007,07
28.341,1,2007,08
26.227,1,2007,09
21.548,1,2007,10
15.081,1,2007,11
10.285,1,2007,12
8.805,1,2008,01
13.56,1,2008,02
16.632,1,2008,03
21.076,1,2008,04
26.106,1,2008,05
30.098,1,2008,06
28.304,1,2008,07
28.056,1,2008,08
23.746,1,2008,09
19.52,1,2008,10
14.339,1,2008,11
9.9,1,2008,12
9.96,1,2009,01
14.279,1,2009,02
16.66,1,2009,03
20.462,1,2009,04
25.654,1,2009,05
29.132,1,2009,06
30.866,1,2009,07
30.495,1,2009,08
24.901,1,2009,09
19.759,1,2009,10
14.269,1,2009,11
7.568,1,2009,12
7.748,1,2010,01
8.921,1,2010,02
13.947,1,2010,03
19.787,1,2010,04
24.873,1,2010,05
29.245,1,2010,06
27.729,1,2010,07
30.169,1,2010,08
26.633,1,2010,09
21.071,1,2010,10
15.009,1,2010,11
10.094,1,2010,12
8.829,1,2011,01
10.846,1,2011,02
19.529,1,2011,03
23.922,1,2011,04
26.043,1,2011,05
30.717,1,2011,06
31.072,1,2011,07
31.899,1,2011,08
27.225,1,2011,09
20.705,1,2011,10
14.945,1,2011,11
8.315,1,2011,12
10.468,1,2012,01
12.269,1,2012,02
18.171,1,2012,03
23.094,1,2012,04
24.877,1,2012,05
29.671,1,2012,06
29.283,1,2012,07
30.26,1,2012,08
26.052,1,2012,09
20.826,1,2012,10
16.272,1,2012,11
11.48,1,2012,12
9.699,1,2013,01
12.849,1,2013,02
16.397,1,2013,03
19.877,1,2013,04
24.556,1,2013,05
28.55,1,2013,06
28.189,1,2013,07
29.894,1,2013,08
26.961,1,2013,09
14.198,2,1835,01
13.505,2,1835,02
15.158,2,1835,03
18.503,2,1835,04
20.349,2,1835,05
20.7,2,1835,06
19.019,2,1835,07
18.133,2,1835,08
17.202,2,1835,09
16.201,2,1835,10
13.216,2,1835,11
11.482,2,1835,12
13.228,2,1836,01
14.135,2,1836,02
16.581,2,1836,03
19.014,2,1836,04
20.496,2,1836,05
21.077,2,1836,06
20.176,2,1836,07
18.915,2,1836,08
18.534,2,1836,09
16.947,2,1836,10
13.608,2,1836,11
12.73,2,1836,12
13.394,2,1837,01
14.165,2,1837,02
15.48,2,1837,03
17.654,2,1837,04
20.386,2,1837,05
21.382,2,1837,06
20.477,2,1837,07
19.705,2,1837,08
18.653,2,1837,09
16.537,2,1837,10
14.919,2,1837,11
13.166,2,1837,12
10.777,2,1838,01
12.133,2,1838,02
15.739,2,1838,03
19.161,2,1838,04
20.098,2,1838,05
21.792,2,1838,06
20.58,2,1838,07
19.41,2,1838,08
18.28,2,1838,09
17.154,2,1838,10
14.506,2,1838,11
12.759,2,1838,12
13.505,2,1839,01
14.461,2,1839,02
14.689,2,1839,03
20.177,2,1839,04
21.09,2,1839,05
21.893,2,1839,06
20.896,2,1839,07
19.907,2,1839,08
18.852,2,1839,09
17.182,2,1839,10
13.452,2,1839,11
11.154,2,1839,12
14.043,2,1840,01
14.176,2,1840,02
16.11,2,1840,03
19.334,2,1840,04
20.89,2,1840,05
21.966,2,1840,06
21.138,2,1840,07
19.441,2,1840,08
18.635,2,1840,09
16.507,2,1840,10
13.9,2,1840,11
12.805,2,1840,12
11.825,2,1841,01
14.347,2,1841,02
15.424,2,1841,03
18.98,2,1841,04
21.503,2,1841,05
21.646,2,1841,06
21.372,2,1841,07
19.839,2,1841,08
18.601,2,1841,09
17.562,2,1841,10
14.903,2,1841,11
13.476,2,1841,12
13.459,2,1842,01
14.543,2,1842,02
18.402,2,1842,03
19.813,2,1842,04
21.616,2,1842,05
21.49,2,1842,06
19.986,2,1842,07
19.398,2,1842,08
18.53,2,1842,09
17.168,2,1842,10
14.723,2,1842,11
13.867,2,1842,12
14.251,2,1843,01
15.367,2,1843,02
16.503,2,1843,03
19.973,2,1843,04
21.283,2,1843,05
21.346,2,1843,06
20.182,2,1843,07
19.295,2,1843,08
19.044,2,1843,09
17.085,2,1843,10
16.02,2,1843,11
14.379,2,1843,12
13.822,2,1844,01
14.819,2,1844,02
16.297,2,1844,03
19.191,2,1844,04
21.078,2,1844,05
21.293,2,1844,06
20.506,2,1844,07
19.295,2,1844,08
18.352,2,1844,09
17.628,2,1844,10
14.562,2,1844,11
11.902,2,1844,12
13.928,2,1845,01
13.824,2,1845,02
16.106,2,1845,03
19.359,2,1845,04
21.13,2,1845,05
21.48,2,1845,06
20.517,2,1845,07
19.642,2,1845,08
18.76,2,1845,09
16.445,2,1845,10
14.75,2,1845,11
11.52,2,1845,12
14.218,2,1846,01
14.479,2,1846,02
17.992,2,1846,03
18.441,2,1846,04
21.543,2,1846,05
22.453,2,1846,06
21.27,2,1846,07
19.603,2,1846,08
19.344,2,1846,09
17.137,2,1846,10
15.578,2,1846,11
14.782,2,1846,12
13.018,2,1847,01
14.867,2,1847,02
15.351,2,1847,03
19.661,2,1847,04
21.053,2,1847,05
21.789,2,1847,06
20.664,2,1847,07
19.645,2,1847,08
19.08,2,1847,09
17.581,2,1847,10
15.379,2,1847,11
12.313,2,1847,12
21.242,2,1848,06
20.938,2,1848,07
19.7,2,1848,08
18.475,2,1848,09
17.879,2,1848,10
14.349,2,1848,11
12.759,2,1848,12
14.393,2,1849,01
14.523,2,1849,02
17.826,2,1849,03
19.248,2,1849,04
20.862,2,1849,05
22.283,2,1849,06
21.258,2,1849,07
20.689,2,1849,08
19.591,2,1849,09
16.882,2,1849,10
15.792,2,1849,11
13.022,2,1849,12
14.817,2,1850,01
15.501,2,1850,02
17.213,2,1850,03
18.924,2,1850,04
19.783,2,1850,05
21.549,2,1850,06
21.025,2,1850,07
21.017,2,1850,08
20.055,2,1850,09
18.19,2,1850,10
14.995,2,1850,11
11.264,2,1850,12
13.389,2,1851,01
13.69,2,1851,02
16.357,2,1851,03
19.48,2,1851,04
22.355,2,1851,05
22.656,2,1851,06
20.492,2,1851,07
20.605,2,1851,08
19.281,2,1851,09
17.907,2,1851,10
14.075,2,1851,11
13.114,2,1851,12
11.313,2,1852,01
16.33,2,1852,02
16.648,2,1852,03
19.539,2,1852,04
22.269,2,1852,05
21.775,2,1852,06
20.795,2,1852,07
20.35,2,1852,08
19.462,2,1852,09
17.347,2,1852,10
14.94,2,1852,11
14.439,2,1852,12
12.014,2,1853,01
12.877,2,1853,02
15.412,2,1853,03
19.418,2,1853,04
21.99,2,1853,05
21.467,2,1853,06
21.446,2,1853,07
19.647,2,1853,08
19.104,2,1853,09
17.17,2,1853,10
15.761,2,1853,11
13.413,2,1853,12
12.314,2,1854,01
13.694,2,1854,02
17.729,2,1854,03
19.111,2,1854,04
21.556,2,1854,05
21.569,2,1854,06
19.949,2,1854,07
19.323,2,1854,08
18.903,2,1854,09
18.53,2,1854,10
14.85,2,1854,11
11.752,2,1854,12
13.551,2,1855,01
13.454,2,1855,02
15.315,2,1855,03
19.615,2,1855,04
23.088,2,1855,05
21.864,2,1855,06
19.605,2,1855,07
19.048,2,1855,08
18.266,2,1855,09
16.443,2,1855,10
14.978,2,1855,11
12.952,2,1855,12
10.335,2,1856,01
13.084,2,1856,02
15.773,2,1856,03
20.01,2,1856,04
21.522,2,1856,05
23.162,2,1856,06
20.878,2,1856,07
21.327,2,1856,08
18.33,2,1856,09
16.534,2,1856,10
13.483,2,1856,11
12.052,2,1856,12
12.281,2,1857,01
15.659,2,1857,02
16.075,2,1857,03
17.142,2,1857,04
20.997,2,1857,05
22.454,2,1857,06
20.996,2,1857,07
20.684,2,1857,08
18.742,2,1857,09
17.218,2,1857,10
15.504,2,1857,11
13.019,2,1857,12
13.701,2,1858,01
13.433,2,1858,02
16.799,2,1858,03
20.284,2,1858,04
22.795,2,1858,05
21.953,2,1858,06
21.156,2,1858,07
19.975,2,1858,08
19.147,2,1858,09
19.419,2,1858,10
13.921,2,1858,11
12.479,2,1858,12
12.983,2,1859,01
16.172,2,1859,02
17.615,2,1859,03
20.058,2,1859,04
23.246,2,1859,05
23.1,2,1859,06
20.597,2,1859,07
20.716,2,1859,08
18.89,2,1859,09
17.527,2,1859,10
15.904,2,1859,11
11.303,2,1859,12
12.579,2,1860,01
13.337,2,1860,02
15.756,2,1860,03
19.44,2,1860,04
22.163,2,1860,05
23.115,2,1860,06
21.174,2,1860,07
19.657,2,1860,08
19.022,2,1860,09
17.783,2,1860,10
15.001,2,1860,11
12.332,2,1860,12
12.056,2,1861,01
13.197,2,1861,02
16.432,2,1861,03
19.727,2,1861,04
21.97,2,1861,05
23.341,2,1861,06
21.766,2,1861,07
20.349,2,1861,08
19.832,2,1861,09
17.644,2,1861,10
16.875,2,1861,11
14.455,2,1861,12
14.192,2,1862,01
13.868,2,1862,02
16.489,2,1862,03
19.665,2,1862,04
22.155,2,1862,05
22.616,2,1862,06
21.527,2,1862,07
20.581,2,1862,08
19.439,2,1862,09
17.414,2,1862,10
15.335,2,1862,11
12.455,2,1862,12
12.966,2,1863,01
14.638,2,1863,02
18.08,2,1863,03
20.255,2,1863,04
21.248,2,1863,05
22.298,2,1863,06
20.83,2,1863,07
20.101,2,1863,08
20.035,2,1863,09
17.783,2,1863,10
15.003,2,1863,11
12.12,2,1863,12
12.115,2,1864,01
14.17,2,1864,02
15.893,2,1864,03
19.262,2,1864,04
21.636,2,1864,05
22.776,2,1864,06
20.775,2,1864,07
20.276,2,1864,08
20.325,2,1864,09
17.243,2,1864,10
14.935,2,1864,11
13.772,2,1864,12
13.458,2,1865,01
14.392,2,1865,02
16.43,2,1865,03
19.208,2,1865,04
21.98,2,1865,05
22.554,2,1865,06
20.83,2,1865,07
20.546,2,1865,08
19.516,2,1865,09
17.529,2,1865,10
15.594,2,1865,11
13.619,2,1865,12
14.181,2,1866,01
14.205,2,1866,02
17.504,2,1866,03
19.787,2,1866,04
21.687,2,1866,05
21.779,2,1866,06
20.896,2,1866,07
20.649,2,1866,08
19.98,2,1866,09
17.621,2,1866,10
15.204,2,1866,11
13.549,2,1866,12
14.015,2,1867,01
15.094,2,1867,02
17.673,2,1867,03
20.199,2,1867,04
22.24,2,1867,05
22.99,2,1867,06
21.194,2,1867,07
20.814,2,1867,08
20.805,2,1867,09
18.692,2,1867,10
16.157,2,1867,11
15.968,2,1867,12
13.906,2,1868,01
14.484,2,1868,02
17.428,2,1868,03
19.808,2,1868,04
21.699,2,1868,05
22.925,2,1868,06
20.447,2,1868,07
20.213,2,1868,08
19.981,2,1868,09
18.309,2,1868,10
14.331,2,1868,11
12.522,2,1868,12
13.079,2,1869,01
15.18,2,1869,02
17.477,2,1869,03
19.885,2,1869,04
21.786,2,1869,05
21.714,2,1869,06
20.999,2,1869,07
20.165,2,1869,08
20.128,2,1869,09
17.596,2,1869,10
17.005,2,1869,11
11.719,2,1869,12
13.49,2,1870,01
14.642,2,1870,02
17.471,2,1870,03
19.579,2,1870,04
22.411,2,1870,05
22.449,2,1870,06
20.778,2,1870,07
20.095,2,1870,08
20.625,2,1870,09
18.087,2,1870,10
15.264,2,1870,11
11.185,2,1870,12
12.39,2,1871,01
14.768,2,1871,02
17.092,2,1871,03
19.912,2,1871,04
21.695,2,1871,05
21.957,2,1871,06
20.992,2,1871,07
21.277,2,1871,08
20.156,2,1871,09
17.562,2,1871,10
15.42,2,1871,11
13.318,2,1871,12
11.632,2,1872,01
14.593,2,1872,02
16.647,2,1872,03
20.039,2,1872,04
23.017,2,1872,05
22.49,2,1872,06
21.251,2,1872,07
20.26,2,1872,08
20.353,2,1872,09
17.575,2,1872,10
13.873,2,1872,11
12.613,2,1872,12
11.776,2,1873,01
16.105,2,1873,02
17.333,2,1873,03
18.517,2,1873,04
22.528,2,1873,05
21.729,2,1873,06
20.532,2,1873,07
19.782,2,1873,08
19.5,2,1873,09
18.063,2,1873,10
14.154,2,1873,11
14.569,2,1873,12
13.185,2,1874,01
15.365,2,1874,02
17.615,2,1874,03
17.878,2,1874,04
21.176,2,1874,05
21.813,2,1874,06
20.257,2,1874,07
21.162,2,1874,08
19.239,2,1874,09
17.731,2,1874,10
16.317,2,1874,11
13.966,2,1874,12
11.957,2,1875,01
14.317,2,1875,02
17.034,2,1875,03
18.588,2,1875,04
21.927,2,1875,05
22.378,2,1875,06
20.651,2,1875,07
20.22,2,1875,08
18.593,2,1875,09
17.446,2,1875,10
15.84,2,1875,11
13.655,2,1875,12
14.577,2,1876,01
14.537,2,1876,02
16.527,2,1876,03
19.425,2,1876,04
21.533,2,1876,05
21.946,2,1876,06
20.757,2,1876,07
20.575,2,1876,08
19.35,2,1876,09
17.655,2,1876,10
14.602,2,1876,11
11.169,2,1876,12
12.502,2,1877,01
13.81,2,1877,02
16.441,2,1877,03
18.941,2,1877,04
21.573,2,1877,05
22.14,2,1877,06
21.049,2,1877,07
20.987,2,1877,08
20.323,2,1877,09
19.231,2,1877,10
15.056,2,1877,11
13.854,2,1877,12
12.953,2,1878,01
14.532,2,1878,02
16.815,2,1878,03
20.524,2,1878,04
22.721,2,1878,05
23.271,2,1878,06
21.216,2,1878,07
20.159,2,1878,08
19.515,2,1878,09
18.45,2,1878,10
15.995,2,1878,11
12.632,2,1878,12
13.6,2,1879,01
14.169,2,1879,02
17.472,2,1879,03
19.657,2,1879,04
22.723,2,1879,05
21.936,2,1879,06
21.397,2,1879,07
19.494,2,1879,08
18.9,2,1879,09
17.288,2,1879,10
15.578,2,1879,11
14.163,2,1879,12
12.892,2,1880,01
13.132,2,1880,02
16.45,2,1880,03
19.234,2,1880,04
22.136,2,1880,05
22.173,2,1880,06
20.495,2,1880,07
19.495,2,1880,08
19.153,2,1880,09
17.137,2,1880,10
15.34,2,1880,11
13.564,2,1880,12
11.776,2,1881,01
14.369,2,1881,02
17.045,2,1881,03
20.0,2,1881,04
22.015,2,1881,05
22.763,2,1881,06
21.103,2,1881,07
20.062,2,1881,08
19.316,2,1881,09
18.246,2,1881,10
15.176,2,1881,11
13.187,2,1881,12
12.911,2,1882,01
14.385,2,1882,02
17.116,2,1882,03
19.668,2,1882,04
21.404,2,1882,05
21.982,2,1882,06
20.697,2,1882,07
19.212,2,1882,08
19.187,2,1882,09
18.133,2,1882,10
14.85,2,1882,11
12.584,2,1882,12
11.989,2,1883,01
13.322,2,1883,02
16.053,2,1883,03
19.26,2,1883,04
21.215,2,1883,05
21.836,2,1883,06
20.484,2,1883,07
19.91,2,1883,08
19.287,2,1883,09
18.256,2,1883,10
15.395,2,1883,11
13.617,2,1883,12
12.325,2,1884,01
14.86,2,1884,02
17.247,2,1884,03
19.139,2,1884,04
20.563,2,1884,05
22.377,2,1884,06
21.174,2,1884,07
19.62,2,1884,08
19.792,2,1884,09
17.5,2,1884,10
15.011,2,1884,11
13.586,2,1884,12
12.817,2,1885,01
14.414,2,1885,02
17.264,2,1885,03
19.828,2,1885,04
21.515,2,1885,05
22.517,2,1885,06
20.624,2,1885,07
19.93,2,1885,08
19.505,2,1885,09
17.428,2,1885,10
15.588,2,1885,11
13.885,2,1885,12
12.513,2,1886,01
14.318,2,1886,02
17.114,2,1886,03
19.368,2,1886,04
22.475,2,1886,05
22.162,2,1886,06
21.066,2,1886,07
20.323,2,1886,08
19.16,2,1886,09
17.744,2,1886,10
13.786,2,1886,11
11.798,2,1886,12
11.643,2,1887,01
14.346,2,1887,02
16.583,2,1887,03
18.795,2,1887,04
21.261,2,1887,05
21.608,2,1887,06
20.264,2,1887,07
19.938,2,1887,08
19.244,2,1887,09
16.96,2,1887,10
14.837,2,1887,11
11.465,2,1887,12
12.326,2,1888,01
14.221,2,1888,02
15.813,2,1888,03
19.276,2,1888,04
21.279,2,1888,05
21.299,2,1888,06
20.524,2,1888,07
19.926,2,1888,08
18.581,2,1888,09
18.537,2,1888,10
14.346,2,1888,11
13.482,2,1888,12
12.93,2,1889,01
14.919,2,1889,02
15.857,2,1889,03
19.745,2,1889,04
22.131,2,1889,05
22.797,2,1889,06
20.819,2,1889,07
20.023,2,1889,08
18.802,2,1889,09
17.381,2,1889,10
14.982,2,1889,11
14.019,2,1889,12
13.752,2,1890,01
14.49,2,1890,02
16.026,2,1890,03
19.37,2,1890,04
22.169,2,1890,05
21.168,2,1890,06
20.202,2,1890,07
19.559,2,1890,08
19.102,2,1890,09
17.764,2,1890,10
15.004,2,1890,11
13.278,2,1890,12
12.849,2,1891,01
14.511,2,1891,02
16.029,2,1891,03
18.46,2,1891,04
20.803,2,1891,05
21.224,2,1891,06
20.732,2,1891,07
19.801,2,1891,08
19.598,2,1891,09
17.102,2,1891,10
15.492,2,1891,11
12.839,2,1891,12
12.281,2,1892,01
15.28,2,1892,02
15.983,2,1892,03
19.855,2,1892,04
22.249,2,1892,05
22.438,2,1892,06
20.973,2,1892,07
19.596,2,1892,08
19.362,2,1892,09
17.706,2,1892,10
15.545,2,1892,11
12.759,2,1892,12
11.855,2,1893,01
14.74,2,1893,02
15.946,2,1893,03
20.549,2,1893,04
21.513,2,1893,05
21.203,2,1893,06
19.751,2,1893,07
19.861,2,1893,08
19.888,2,1893,09
17.422,2,1893,10
14.834,2,1893,11
12.663,2,1893,12
13.013,2,1894,01
13.756,2,1894,02
15.729,2,1894,03
19.563,2,1894,04
22.078,2,1894,05
22.449,2,1894,06
20.453,2,1894,07
19.851,2,1894,08
19.725,2,1894,09
18.195,2,1894,10
15.264,2,1894,11
13.981,2,1894,12
13.184,2,1895,01
13.331,2,1895,02
16.722,2,1895,03
19.921,2,1895,04
21.571,2,1895,05
21.826,2,1895,06
20.51,2,1895,07
20.416,2,1895,08
20.007,2,1895,09
17.542,2,1895,10
15.979,2,1895,11
12.957,2,1895,12
13.462,2,1896,01
13.857,2,1896,02
17.29,2,1896,03
20.319,2,1896,04
22.965,2,1896,05
22.923,2,1896,06
21.452,2,1896,07
20.564,2,1896,08
20.001,2,1896,09
18.308,2,1896,10
16.164,2,1896,11
13.114,2,1896,12
13.282,2,1897,01
15.087,2,1897,02
17.701,2,1897,03
20.025,2,1897,04
21.783,2,1897,05
21.924,2,1897,06
20.42,2,1897,07
20.196,2,1897,08
19.03,2,1897,09
18.667,2,1897,10
16.121,2,1897,11
13.148,2,1897,12
13.153,2,1898,01
13.824,2,1898,02
16.947,2,1898,03
19.087,2,1898,04
21.816,2,1898,05
21.283,2,1898,06
19.805,2,1898,07
19.384,2,1898,08
19.426,2,1898,09
17.549,2,1898,10
15.608,2,1898,11
12.397,2,1898,12
12.0,2,1899,01
12.503,2,1899,02
16.779,2,1899,03
19.226,2,1899,04
22.241,2,1899,05
20.828,2,1899,06
20.594,2,1899,07
20.255,2,1899,08
19.351,2,1899,09
18.041,2,1899,10
15.373,2,1899,11
13.276,2,1899,12
13.692,2,1900,01
14.415,2,1900,02
16.626,2,1900,03
18.809,2,1900,04
21.391,2,1900,05
22.806,2,1900,06
20.345,2,1900,07
19.93,2,1900,08
19.963,2,1900,09
18.694,2,1900,10
15.867,2,1900,11
13.101,2,1900,12
13.649,2,1901,01
14.005,2,1901,02
16.474,2,1901,03
18.892,2,1901,04
21.706,2,1901,05
22.342,2,1901,06
20.622,2,1901,07
20.343,2,1901,08
19.829,2,1901,09
18.078,2,1901,10
15.537,2,1901,11
12.462,2,1901,12
13.07,2,1902,01
13.957,2,1902,02
16.33,2,1902,03
20.237,2,1902,04
22.317,2,1902,05
22.856,2,1902,06
20.044,2,1902,07
20.558,2,1902,08
19.894,2,1902,09
18.114,2,1902,10
16.298,2,1902,11
13.421,2,1902,12
12.172,2,1903,01
14.244,2,1903,02
16.404,2,1903,03
19.841,2,1903,04
21.258,2,1903,05
20.988,2,1903,06
20.43,2,1903,07
19.354,2,1903,08
19.223,2,1903,09
17.338,2,1903,10
15.471,2,1903,11
13.285,2,1903,12
12.718,2,1904,01
14.278,2,1904,02
17.312,2,1904,03
19.594,2,1904,04
20.937,2,1904,05
21.58,2,1904,06
19.842,2,1904,07
19.033,2,1904,08
19.251,2,1904,09
